大区分,品名,相数,容量,1次,2次,結線,CP,コード,型式,定価,貴社仕切
ﾓｰﾙﾄﾞﾄﾗﾝｽ,ﾄｯﾌﾟﾗﾝﾅｰⅢ ﾓｰﾙﾄﾞ 60Hz,3,300,JIS3K(5ﾀｯﾌﾟ),440-254,Δ/Yn,CP,1434-3436,3MT3P300K63K4C,"¥19,855,000","¥5,926,800"
ﾓｰﾙﾄﾞﾄﾗﾝｽ,ﾄｯﾌﾟﾗﾝﾅｰⅢ ﾓｰﾙﾄﾞ 60Hz,3,500,JIS3K(5ﾀｯﾌﾟ),440-254,Δ/Yn,CP,1434-3456,3MT3P500K63K4C,"¥29,325,000","¥8,753,600"
ﾓｰﾙﾄﾞﾄﾗﾝｽ,ﾄｯﾌﾟﾗﾝﾅｰⅢ ﾓｰﾙﾄﾞ 60Hz,3,750,JIS3K(5ﾀｯﾌﾟ),440-254,Δ/Yn,CP,1434-3476,3MT3P750K63K4C,"¥34,819,000","¥10,393,600"
ﾓｰﾙﾄﾞﾄﾗﾝｽ,ﾄｯﾌﾟﾗﾝﾅｰⅢ ﾓｰﾙﾄﾞ 60Hz,3,1000,JIS3K(5ﾀｯﾌﾟ),440-254,Δ/Yn,CP,1434-3406,3MT3P1000K63K4C,"¥43,944,000","¥13,117,600"
ﾓｰﾙﾄﾞﾄﾗﾝｽ,ﾄｯﾌﾟﾗﾝﾅｰⅢ ﾓｰﾙﾄﾞ 60Hz,3,1500,JIS3K(5ﾀｯﾌﾟ),440-254,Δ/Yn,CP,1434-3416,3MT3P1500K63K4C,"¥58,467,000","¥17,452,800"
ﾓｰﾙﾄﾞﾄﾗﾝｽ,ﾄｯﾌﾟﾗﾝﾅｰⅢ ﾓｰﾙﾄﾞ 60Hz,3,2000,JIS3K(5ﾀｯﾌﾟ),440-254,Δ/Yn,CP,1434-3426,3MT3P2000K63K4C,"¥76,789,000","¥22,922,000"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,1,20,JIS6K(3ﾀｯﾌﾟ),210-105,無,無,1432-2523,K1P20K66K2,"¥2,138,000","¥638,000"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,1,30,JIS6K(3ﾀｯﾌﾟ),210-105,無,無,1432-2533,K1P30K66K2,"¥2,533,000","¥756,000"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,1,50,JIS6K(3ﾀｯﾌﾟ),210-105,無,無,1432-2553,K1P50K66K2,"¥3,121,000","¥931,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,1,75,JIS6K(5ﾀｯﾌﾟ),210-105,無,無,1433-2573,K1P75K66K2,"¥4,144,000","¥1,236,800"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,1,100,JIS6K(5ﾀｯﾌﾟ),210-105,無,無,1433-2503,K1P100K66K2,"¥4,686,000","¥1,398,800"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,1,150,JIS6K(5ﾀｯﾌﾟ),210-105,無,無,1433-2513,K1P150K66K2,"¥6,069,000","¥1,811,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,1,200,JIS6K(5ﾀｯﾌﾟ),210-105,無,無,1433-2523,K1P200K66K2,"¥8,105,000","¥2,419,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,1,300,JIS6K(5ﾀｯﾌﾟ),210-105,無,無,1434-2533,K1P300K66K2,"¥10,302,000","¥3,075,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,1,500,JIS6K(5ﾀｯﾌﾟ),210-105,無,無,1434-2553,K1P500K66K2,"¥16,728,000","¥4,993,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,30,JIS6K(3ﾀｯﾌﾟ),210,Y/Y,無,1432-2633,K3P30K66K2,"¥3,167,000","¥945,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,50,JIS6K(3ﾀｯﾌﾟ),210,Y/Y,無,1432-2653,K3P50K66K2,"¥3,845,000","¥1,147,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,75,JIS6K(5ﾀｯﾌﾟ),210,Y/Y,無,1433-2673,K3P75K66K2,"¥4,427,000","¥1,321,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,100,JIS6K(5ﾀｯﾌﾟ),210,Y/Δ,無,1433-2603,K3P100K66K2,"¥5,177,000","¥1,545,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,150,JIS6K(5ﾀｯﾌﾟ),210,Y/Δ,無,1433-2613,K3P150K66K2,"¥6,684,000","¥1,995,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,200,JIS6K(5ﾀｯﾌﾟ),210,Y/Δ,無,1433-2623,K3P200K66K2,"¥8,090,000","¥2,414,800"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,300,JIS6K(5ﾀｯﾌﾟ),210,Y/Δ,無,1434-2633,K3P300K66K2,"¥11,756,000","¥3,509,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,500,JIS6K(5ﾀｯﾌﾟ),210,Y/Δ,無,1434-2653,K3P500K66K2,"¥18,127,000","¥5,410,800"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,750,JIS6K(5ﾀｯﾌﾟ),210,Δ/Δ,無,1434-2673,K3P750K66K2,"¥23,810,000","¥7,107,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,1000,JIS6K(5ﾀｯﾌﾟ),210,Δ/Δ,無,1434-2603,K3P1000K66K2,"¥30,845,000","¥9,207,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,1500,JIS6K(5ﾀｯﾌﾟ),210,Δ/Δ,無,1434-2613,K3P1500K66K2,"¥45,614,000","¥13,616,000"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,2000,JIS6K(5ﾀｯﾌﾟ),210,Δ/Δ,無,1434-2623,K3P2000K66K2,"¥60,286,000","¥17,995,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,75,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1433-2773,K3P75K66K4,"¥4,686,000","¥1,398,800"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,100,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1433-2703,K3P100K66K4,"¥5,367,000","¥1,602,000"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,150,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1433-2713,K3P150K66K4,"¥7,022,000","¥2,096,000"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,200,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1433-2723,K3P200K66K4,"¥8,804,000","¥2,628,000"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,300,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1434-2733,K3P300K66K4,"¥12,178,000","¥3,635,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,500,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1434-2753,K3P500K66K4,"¥18,431,000","¥5,501,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,750,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1434-2773,K3P750K66K4,"¥24,880,000","¥7,426,800"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,1000,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1434-2703,K3P1000K66K4,"¥32,514,000","¥9,705,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,1500,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1434-2713,K3P1500K66K4,"¥45,614,000","¥13,616,000"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽ奏 油入 60Hz,3,2000,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1434-2723,K3P2000K66K4,"¥60,286,000","¥17,995,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroP 油入 60Hz,3,300,JIS6K(5ﾀｯﾌﾟ),210,Y/Δ,無,1434-2645,ZP3P300K66K2,"¥14,703,000","¥4,388,800"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroP 油入 60Hz,3,500,JIS6K(5ﾀｯﾌﾟ),210,Y/Δ,無,1434-2665,ZP3P500K66K2,"¥20,011,000","¥5,973,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroP 油入 60Hz,3,750,JIS6K(5ﾀｯﾌﾟ),210,Δ/Δ,無,1434-2685,ZP3P750K66K2,"¥26,356,000","¥7,867,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroP 油入 60Hz,3,1000,JIS6K(5ﾀｯﾌﾟ),210,Δ/Δ,無,1434-2695,ZP3P1000K66K2,"¥30,964,000","¥9,242,800"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroP 油入 60Hz,3,1500,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1434-2795,ZP3P1500K66K2,"¥46,907,000","¥14,002,000"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroP 油入 60Hz,3,2000,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1434-2798,ZP3P2000K66K2,"¥59,348,000","¥17,715,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,1,10,JIS6K(3ﾀｯﾌﾟ),210-105,単三専用,無,1432-2510,ZS1P10K66K2,"¥2,122,000","¥633,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,1,20,JIS6K(3ﾀｯﾌﾟ),210-105,単三専用,無,1432-2520,ZS1P20K66K2,"¥2,190,000","¥653,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,1,30,JIS6K(3ﾀｯﾌﾟ),210-105,単三専用,無,1432-2530,ZS1P30K66K2,"¥2,450,000","¥731,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,1,50,JIS6K(3ﾀｯﾌﾟ),210-105,単三専用,無,1432-2550,ZS1P50K66K2,"¥3,214,000","¥959,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,1,75,JIS6K(5ﾀｯﾌﾟ),210-105,単三専用,無,1433-2581,ZS1P75K66K2,"¥4,543,000","¥1,356,000"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,1,100,JIS6K(5ﾀｯﾌﾟ),210-105,単三専用,無,1433-2586,ZS1P100K66K2,"¥5,138,000","¥1,533,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,1,150,JIS6K(5ﾀｯﾌﾟ),210-105,単三専用,無,1433-2591,ZS1P150K66K2,"¥5,879,000","¥1,754,800"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,1,200,JIS6K(5ﾀｯﾌﾟ),210-105,単三専用,無,1433-2596,ZS1P200K66K2,"¥7,811,000","¥2,331,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,1,300,JIS6K(5ﾀｯﾌﾟ),210-105,単三専用,無,1434-2541,ZS1P300K66K2,"¥9,953,000","¥2,970,800"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,1,500,JIS6K(5ﾀｯﾌﾟ),210-105,単三専用,無,1434-2561,ZS1P500K66K2,"¥16,165,000","¥4,825,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,20,JIS6K(3ﾀｯﾌﾟ),210,Y/Y,無,1432-2620,ZS3P20K66K2,"¥3,408,000","¥1,017,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,30,JIS6K(3ﾀｯﾌﾟ),210,Y/Y,無,1432-2630,ZS3P30K66K2,"¥3,564,000","¥1,063,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,50,JIS6K(3ﾀｯﾌﾟ),210,Y/Y,無,1432-2650,ZS3P50K66K2,"¥4,159,000","¥1,241,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,75,JIS6K(5ﾀｯﾌﾟ),210,Y/Δ,無,1433-2683,ZS3P75K66K2,"¥4,838,000","¥1,444,000"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,100,JIS6K(5ﾀｯﾌﾟ),210,Y/Δ,無,1433-2693,ZS3P100K66K2,"¥5,662,000","¥1,690,000"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,150,JIS6K(5ﾀｯﾌﾟ),210,Y/Δ,無,1433-2617,ZS3P150K66K2,"¥6,477,000","¥1,933,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,200,JIS6K(5ﾀｯﾌﾟ),210,Y/Δ,無,1433-2627,ZS3P200K66K2,"¥8,635,000","¥2,577,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,300,JIS6K(5ﾀｯﾌﾟ),210,Y/Δ,無,1434-2641,ZS3P300K66K2,"¥11,314,000","¥3,377,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,500,JIS6K(5ﾀｯﾌﾟ),210,Y/Δ,無,1434-2661,ZS3P500K66K2,"¥17,994,000","¥5,371,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,750,JIS6K(5ﾀｯﾌﾟ),210,Δ/Δ,無,1434-2683,ZS3P750K66K2,"¥23,958,000","¥7,151,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,1000,JIS6K(5ﾀｯﾌﾟ),210,Δ/Δ,無,1434-2693,ZS3P1000K66K2,"¥28,421,000","¥8,483,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,1500,JIS6K(5ﾀｯﾌﾟ),210,Δ/Δ,無,1434-2617,ZS3P1500K66K2,"¥41,827,000","¥12,485,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,2000,JIS6K(5ﾀｯﾌﾟ),210,Δ/Δ,無,1434-2627,ZS3P2000K66K2,"¥54,892,000","¥16,385,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,75,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1433-2781,ZS3P75K66K4,"¥5,064,000","¥1,511,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,100,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1433-2786,ZS3P100K66K4,"¥5,917,000","¥1,766,000"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,150,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1433-2791,ZS3P150K66K4,"¥6,763,000","¥2,018,800"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,200,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1433-2796,ZS3P200K66K4,"¥9,029,000","¥2,695,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,300,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1434-2741,ZS3P300K66K4,"¥11,825,000","¥3,529,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,500,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1434-2761,ZS3P500K66K4,"¥18,799,000","¥5,611,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,750,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1434-2781,ZS3P750K66K4,"¥25,103,000","¥7,493,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,1000,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1434-2786,ZS3P1000K66K4,"¥29,794,000","¥8,893,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,1500,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1434-2791,ZS3P1500K66K4,"¥43,778,000","¥13,068,000"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,2000,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1434-2796,ZS3P2000K66K4,"¥57,946,000","¥17,297,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,1,300,JIS3K(5ﾀｯﾌﾟ),210-105,単三専用,無,1434-2542,ZS1P300K63K2,"¥10,451,000","¥3,119,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,1,500,JIS3K(5ﾀｯﾌﾟ),210-105,単三専用,無,1434-2562,ZS1P500K63K2,"¥16,977,000","¥5,067,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,300,JIS3K(5ﾀｯﾌﾟ),210,Y/Δ,無,1434-2642,ZS3P300K63K2,"¥11,882,000","¥3,546,800"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,500,JIS3K(5ﾀｯﾌﾟ),210,Y/Δ,無,1434-2662,ZS3P500K63K2,"¥18,900,000","¥5,641,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,750,JIS3K(5ﾀｯﾌﾟ),210,Δ/Δ,無,1434-2684,ZS3P750K63K2,"¥25,156,000","¥7,509,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,1000,JIS3K(5ﾀｯﾌﾟ),210,Δ/Δ,無,1434-2694,ZS3P1000K63K2,"¥29,841,000","¥8,907,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,1500,JIS3K(5ﾀｯﾌﾟ),210,Δ/Δ,無,1434-2618,ZS3P1500K63K2,"¥43,919,000","¥13,110,000"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,2000,JIS3K(5ﾀｯﾌﾟ),210,Δ/Δ,無,1434-2628,ZS3P2000K63K2,"¥57,641,000","¥17,206,000"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,300,JIS6K(5ﾀｯﾌﾟ),3.3K,Y/Δ,無,1434-2635,ZS3P300K60Hタイトラ,"¥13,573,000","¥4,051,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,500,JIS6K(5ﾀｯﾌﾟ),3.3K,Y/Δ,無,1434-2655,ZS3P500K60Hタイトラ,"¥16,023,000","¥4,782,800"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,750,JIS6K(5ﾀｯﾌﾟ),3.3K,Δ/Δ,無,1434-2675,ZS3P750K60Hタイトラ,"¥21,332,000","¥6,367,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,1000,JIS6K(5ﾀｯﾌﾟ),3.3K,Δ/Δ,無,1434-2605,ZS3P1000K60Hタイトラ,"¥25,309,000","¥7,554,800"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,1500,JIS6K(5ﾀｯﾌﾟ),3.3K,Δ/Δ,無,1434-2615,ZS3P1500K60Hタイトラ,"¥37,242,000","¥11,116,800"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroS 油入 60Hz,3,2000,JIS6K(5ﾀｯﾌﾟ),3.3K,Δ/Δ,無,1434-2625,ZS3P2000K60Hタイトラ,"¥45,913,000","¥13,705,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,1,20,JIS6K(3ﾀｯﾌﾟ),210-105,単三専用,無,1432-2521,ZC1P20K66K2,"¥1,860,000","¥555,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,1,30,JIS6K(3ﾀｯﾌﾟ),210-105,単三専用,無,1432-2531,ZC1P30K66K2,"¥2,203,000","¥657,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,1,50,JIS6K(3ﾀｯﾌﾟ),210-105,単三専用,無,1432-2551,ZC1P50K66K2,"¥2,717,000","¥810,800"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,1,75,JIS6K(5ﾀｯﾌﾟ),210-105,単三専用,無,1433-2571,ZC1P75K66K2,"¥3,604,000","¥1,075,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,1,100,JIS6K(5ﾀｯﾌﾟ),210-105,単三専用,無,1433-2501,ZC1P100K66K2,"¥4,077,000","¥1,216,800"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,1,150,JIS6K(5ﾀｯﾌﾟ),210-105,単三専用,無,1433-2511,ZC1P150K66K2,"¥5,279,000","¥1,575,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,1,200,JIS6K(5ﾀｯﾌﾟ),210-105,単三専用,無,1433-2521,ZC1P200K66K2,"¥7,046,000","¥2,103,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,1,300,JIS6K(5ﾀｯﾌﾟ),210-105,単三専用,無,1434-2531,ZC1P300K66K2,"¥8,957,000","¥2,673,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,1,500,JIS6K(5ﾀｯﾌﾟ),210-105,単三専用,無,1434-2551,ZC1P500K66K2,"¥14,545,000","¥4,341,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,3,30,JIS6K(3ﾀｯﾌﾟ),210,Y/Y,無,1432-2631,ZC3P30K66K2,"¥2,754,000","¥822,000"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,3,50,JIS6K(3ﾀｯﾌﾟ),210,Y/Y,無,1432-2651,ZC3P50K66K2,"¥3,342,000","¥997,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,3,75,JIS6K(5ﾀｯﾌﾟ),210,Y/Δ,無,1433-2671,ZC3P75K66K2,"¥3,850,000","¥1,149,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,3,100,JIS6K(5ﾀｯﾌﾟ),210,Y/Δ,無,1433-2601,ZC3P100K66K2,"¥4,500,000","¥1,343,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,3,150,JIS6K(5ﾀｯﾌﾟ),210,Y/Δ,無,1433-2611,ZC3P150K66K2,"¥5,813,000","¥1,735,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,3,200,JIS6K(5ﾀｯﾌﾟ),210,Y/Δ,無,1433-2621,ZC3P200K66K2,"¥7,034,000","¥2,099,600"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,3,300,JIS6K(5ﾀｯﾌﾟ),210,Y/Δ,無,1434-2631,ZC3P300K66K2,"¥10,222,000","¥3,051,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,3,500,JIS6K(5ﾀｯﾌﾟ),210,Y/Δ,無,1434-2651,ZC3P500K66K2,"¥15,763,000","¥4,705,200"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,3,750,JIS6K(5ﾀｯﾌﾟ),210,Δ/Δ,無,1434-2671,ZC3P750K66K2,"¥20,703,000","¥6,180,000"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,3,1000,JIS6K(5ﾀｯﾌﾟ),210,Δ/Δ,無,1434-2601,ZC3P1000K66K2,"¥26,821,000","¥8,006,000"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,3,1500,JIS6K(5ﾀｯﾌﾟ),210,Δ/Δ,無,1434-2611,ZC3P1500K66K2,"¥39,667,000","¥11,840,800"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,3,2000,JIS6K(5ﾀｯﾌﾟ),210,Δ/Δ,無,1434-2621,ZC3P2000K66K2,"¥52,424,000","¥15,648,800"
ｱﾓﾙﾌｧｽ変圧器,ｱﾓﾙﾌｧｽZeroC 油入 60Hz,3,75,JIS6K(5ﾀｯﾌﾟ),440-254,Δ/Yn,無,1433-2771,ZC3P75K66K4,"¥4,077,000","¥1,216,800"
